order_id,order_date,ship_date,region,state,category,sub_category,product_name,sales,quantity,discount,profit
eb1b1afd-5661-48af-9ca3-de73f5f3f8a9,4/28/2021,5/6/2021,Central,California,Office Supplies,Paper,Paper soldier,644.5,7,0.3,517.53
783175a5-940b-41d4-8af8-afaece1b6ff8,11/30/2021,12/6/2021,West,Ohio,Technology,Accessories,Accessories factor,133.41,7,0.2,111.46
37f54d88-cbca-49bb-93e4-23003f93e812,3/19/2023,3/21/2023,West,Florida,Office Supplies,Pens,Pens plus,914.25,6,0.15,590.48
5dfb7407-ef4e-41ac-90a7-2fc25ff453e2,1/13/2023,1/23/2023,West,Florida,Furniture,Tables,Tables popular,343.55,9,0.05,213.21
86545201-40ad-4ee3-89e9-b6830bc76c78,5/18/2020,5/26/2020,East,Washington,Technology,Copiers,Copiers will,162.47,6,0.3,122.05
e732c58c-d20d-4437-9f3b-1ed19896a423,4/22/2022,4/26/2022,East,Florida,Office Supplies,Binders,Binders soldier,937.08,5,0.05,756.97
413e30f0-4669-4825-a89d-b3e321456257,2/23/2020,3/3/2020,West,New York,Technology,Phones,Phones popular,625.32,10,0.05,443.85
de973bdb-0f27-453c-995a-b3632810d164,6/11/2020,6/18/2020,West,Ohio,Furniture,Chairs,Chairs prime,853.83,8,0.25,565.75
c0274587-ca66-4bb0-b576-798c8d9aba44,8/28/2022,8/30/2022,Central,Ohio,Furniture,Tables,Tables factor,264.96,7,0.3,210.09
98c66ae6-9130-4071-82f6-e5f96052047a,2/29/2024,3/10/2024,Central,Georgia,Furniture,Tables,Tables factor,112.83,8,0.3,70.91
414919d0-46cb-4532-bd08-452a9e392884,5/25/2022,5/31/2022,East,Illinois,Furniture,Chairs,Chairs prime,748.57,7,0.25,374.72
65aed630-c900-4398-9f78-ad9125bad798,7/24/2022,7/24/2022,East,California,Furniture,Chairs,Chairs music,560.98,1,0.2,309.53
899833de-06f1-4dde-8591-df4d72ec4003,6/19/2022,6/25/2022,East,Florida,Office Supplies,Pens,Pens prime,488.28,7,0.1,341.97
688742a5-3e93-48bb-8a6a-cfc7b46d6dbd,8/26/2024,9/5/2024,West,Ohio,Office Supplies,Paper,Paper will,736.51,2,0.05,594.8
04d481bc-8d1c-42db-ab8a-c88bb8436b8a,10/24/2021,10/31/2021,Central,Florida,Furniture,Tables,Tables small,481,4,0.15,200.04
2766bfe7-80bd-4cde-8021-ae20ac10c713,7/5/2020,7/6/2020,West,Ohio,Technology,Phones,Phones elite,652.37,2,0.2,463.25
3dbc0269-e431-4bbf-8b20-709fd127cd7b,2/18/2022,2/18/2022,West,New York,Furniture,Bookcases,Bookcases will,587.22,3,0.05,502.6
39718db8-ca0c-40bc-87ff-17889cf3cea2,9/22/2021,9/26/2021,West,New York,Technology,Phones,Phones plus,324.34,3,0,290.02
1c40c67a-5dee-4993-a57a-466942589f88,4/16/2024,4/20/2024,South,California,Furniture,Bookcases,Bookcases factor,522.75,8,0.2,397.13
58bb621e-60e9-4a76-a077-e77c9f89197e,4/20/2023,4/30/2023,West,Texas,Office Supplies,Pens,Pens plus,439.64,2,0.2,288.87
1151d04e-ef47-4ab6-b480-2a61027196b9,7/11/2023,7/19/2023,West,New York,Furniture,Tables,Tables plus,225.6,1,0.25,116.85
1f4697a6-d907-431d-bc83-764c5c51af60,9/12/2024,9/21/2024,West,Florida,Office Supplies,Pens,Pens music,924.37,1,0,581.73
9775a2d0-141c-4b54-8b66-715164063cc4,6/5/2023,6/15/2023,Central,New York,Technology,Copiers,Copiers small,615.22,9,0.05,558.73
d934768a-a46d-4548-9ea4-64ae549a0d61,4/22/2024,4/26/2024,East,Texas,Office Supplies,Pens,Pens prime,902.65,2,0.3,487.23
fc4633b1-1dc1-418e-8be3-a2ab20f6f17d,10/2/2020,10/3/2020,West,New York,Technology,Phones,Phones small,362.75,7,0.2,168.27
fdc5f968-3c9d-4b4b-b3b4-9fbaa3bf8629,3/16/2023,3/26/2023,Central,Ohio,Technology,Accessories,Accessories plus,509.48,10,0.3,408.14
930b6b83-5a7e-459f-9ff3-3ffbfb479e1a,10/2/2024,10/7/2024,South,Georgia,Office Supplies,Binders,Binders prime,596.39,10,0.1,515.53
5df44eda-70e9-4fb8-a42e-ba43a6690140,7/12/2024,7/14/2024,South,Illinois,Technology,Accessories,Accessories factor,723.16,4,0,336.28
3233ec1e-c85d-4b74-bf12-43e78ffa8826,6/25/2024,7/4/2024,West,New York,Office Supplies,Pens,Pens factor,93.22,6,0.2,70.75
3fb5ebd7-8269-4ae2-88fa-9143ff7e635e,11/14/2023,11/18/2023,East,Illinois,Office Supplies,Paper,Paper popular,342.38,9,0.2,178.15
068b026e-2ced-44d5-b8e3-ee49ca5f6de1,11/30/2021,12/6/2021,Central,Washington,Technology,Copiers,Copiers prime,635.19,1,0.3,268.12
43f71ea6-1c8b-4b6a-ab2e-d29cc64e1300,8/29/2022,8/29/2022,Central,Georgia,Technology,Accessories,Accessories will,507.42,8,0.3,299.9
5efdbd93-357a-4c9e-a5f1-f25c63c4511c,2/29/2024,2/29/2024,West,Washington,Technology,Phones,Phones popular,586.7,6,0.2,366.84
54fd1d4d-8143-46d1-be0c-279981b33419,5/15/2020,5/17/2020,West,Ohio,Office Supplies,Paper,Paper soldier,372.19,7,0.25,225.96
c1a7087e-e5db-48c7-948c-f022f0e2635a,5/3/2023,5/4/2023,South,California,Office Supplies,Binders,Binders popular,864.93,1,0.1,515.71
8e5c4d77-bc6b-4b91-9997-9e095830ef38,7/14/2022,7/18/2022,West,Illinois,Furniture,Chairs,Chairs prime,337.2,2,0.1,266.43
a95eaecb-8434-419e-9293-6413e673e0c7,11/2/2022,11/2/2022,Central,Washington,Office Supplies,Binders,Binders soldier,196.37,6,0.15,145.83
ff864030-f0b1-44af-9df1-1cf5cf3a8dd4,4/24/2024,4/25/2024,South,Illinois,Technology,Copiers,Copiers manager,993.08,4,0.25,365.05
77b38328-4423-49fa-99a8-78a8b37e5ffd,9/28/2021,9/28/2021,East,Texas,Technology,Copiers,Copiers manager,878.28,6,0.15,722.27
8ae10c66-99ed-4ffa-b915-aa2900bc3ebf,3/28/2023,4/1/2023,Central,Georgia,Technology,Accessories,Accessories small,354.84,4,0.1,186.13
bb2c1b4e-2df9-4dc6-afb0-9d84a200e90d,7/12/2021,7/14/2021,West,Washington,Furniture,Bookcases,Bookcases elite,158.74,10,0.2,97.54
817abd83-d2b9-47a6-910f-d3870bc6776c,10/14/2021,10/18/2021,Central,Washington,Furniture,Chairs,Chairs elite,813.8,10,0.05,392.13
f5d5dfb9-2eaf-475a-8159-a383c50b66a7,6/27/2022,6/27/2022,East,Ohio,Furniture,Tables,Tables will,497.2,1,0,303.78
50bc0a46-704d-4a01-8dbe-04c3fa0ac22a,1/1/2021,1/10/2021,Central,California,Technology,Copiers,Copiers elite,844.37,8,0.2,452.61
23818d06-036b-48f2-bd71-5032f3b7a076,6/9/2020,6/16/2020,South,Georgia,Technology,Accessories,Accessories factor,138.27,8,0,89.95
bfd06156-3825-4957-8462-8d960888b254,4/3/2021,4/5/2021,Central,Washington,Technology,Phones,Phones prime,917.22,7,0.05,701.83
a2207bfc-0e4a-407c-a143-04c2ab39bbf4,9/25/2022,9/25/2022,Central,Washington,Furniture,Bookcases,Bookcases plus,157.24,8,0.15,125.84
a7f7b899-8ab2-4b68-b8d5-1027203db9bb,3/22/2023,3/24/2023,East,Texas,Technology,Accessories,Accessories elite,435.4,2,0.1,291.97
f0a99a94-6bdb-477c-bf6e-f359cad4e269,8/2/2022,8/8/2022,South,Ohio,Technology,Phones,Phones small,276.65,4,0.2,121.37
d1534917-f6ff-497e-8aab-b2616aca1ba1,11/28/2021,12/1/2021,West,Florida,Technology,Copiers,Copiers small,459.59,7,0.2,344.57
d421c4e2-06ca-4538-b315-659a462b5e87,2/23/2024,3/3/2024,South,Florida,Office Supplies,Paper,Paper music,612.55,8,0.1,410.43
2146b268-961e-49ec-bf1f-ae2c57abb1cb,4/11/2022,4/12/2022,Central,Georgia,Technology,Accessories,Accessories manager,701.23,10,0.3,507.19
51e078b7-fb41-4b44-85cb-450e90560aad,7/4/2020,7/7/2020,West,Georgia,Furniture,Chairs,Chairs elite,908.09,1,0.3,371.04
a9ecef97-dbe7-44e9-b740-e1c9915351f5,8/19/2021,8/25/2021,Central,Texas,Technology,Copiers,Copiers will,474.8,4,0.25,366.67
7c67c2d7-40e7-4f24-bbc5-43d9f6ac0cd6,1/10/2024,1/15/2024,Central,New York,Furniture,Chairs,Chairs popular,57.71,9,0.15,46.24
c368dba6-8654-4b6b-b373-241a4e101dfd,1/29/2023,1/29/2023,East,California,Furniture,Chairs,Chairs will,582.03,6,0,508.51
ce73b462-fc83-4e79-a81a-215dc8cb9f28,12/9/2023,12/18/2023,West,Florida,Office Supplies,Binders,Binders prime,352.22,7,0.15,198.69
8c4d9e1d-62cc-4082-adfd-1be87bc4f851,10/11/2020,10/14/2020,Central,Florida,Technology,Phones,Phones soldier,851.16,6,0.3,455.42
98c450a1-f46f-412c-8731-7d9bdbdeca1b,1/24/2020,1/25/2020,West,Illinois,Technology,Accessories,Accessories soldier,186.8,8,0.25,104.64
def9de2b-6848-400b-82ec-f1139f8eb60f,8/8/2023,8/14/2023,South,Georgia,Office Supplies,Binders,Binders will,624.21,7,0.2,280.27
74560b7e-843b-434f-9d9c-cc83f64f5aab,12/28/2021,12/31/2021,West,Texas,Furniture,Bookcases,Bookcases will,624.34,10,0.15,499.98
912567bd-71e0-4189-8c94-34ca2cc9370f,1/23/2023,2/1/2023,East,Georgia,Office Supplies,Paper,Paper small,979.32,10,0.15,713.54
992bc9f3-0bf0-4cce-a3f6-d8a9a450b73f,10/17/2020,10/25/2020,South,Illinois,Office Supplies,Pens,Pens elite,541.1,9,0.2,218.49
a3527ec7-bb86-40ab-9eb9-66faaed9dbe2,6/22/2024,7/1/2024,South,Georgia,Office Supplies,Binders,Binders elite,100.14,6,0.2,74.64
a3b058d8-c888-48fc-8af4-621481192f63,8/18/2022,8/27/2022,Central,Texas,Technology,Phones,Phones manager,449.97,5,0.1,210.37
53279afc-2a25-406f-859c-0181a8fd6a75,7/12/2023,7/19/2023,East,Texas,Technology,Accessories,Accessories prime,594.22,5,0.3,406.88
2263e62c-6275-4465-81af-623824e91f2c,6/17/2020,6/19/2020,Central,Texas,Technology,Accessories,Accessories music,858.87,5,0.1,385.85
f62e4751-db54-4665-9196-68b13c2c88b2,1/30/2020,1/31/2020,West,Texas,Technology,Accessories,Accessories factor,914.62,3,0.25,516.72
862d8ca0-5d2b-4f27-97bf-50873dbbc71b,9/20/2022,9/22/2022,West,Georgia,Technology,Accessories,Accessories will,375.71,2,0.05,266.51
bb74ac6d-317d-45b5-9e9d-463d8d6c4ef7,4/26/2024,5/2/2024,Central,New York,Furniture,Chairs,Chairs music,468.18,3,0.05,327.64
a7f5e124-8065-4c45-aef0-aa86215c35ba,3/27/2024,3/28/2024,West,Ohio,Furniture,Tables,Tables will,490.81,8,0.1,308.65
9562502a-92a3-4800-b1f9-f2638037aa33,8/29/2022,9/2/2022,South,Ohio,Furniture,Chairs,Chairs popular,876.76,1,0.1,757.94
a9224b71-20f0-4ff0-bd99-2a564eeb01a1,12/21/2022,12/31/2022,Central,Washington,Furniture,Tables,Tables music,921.83,6,0.3,499.5
7d0df765-b833-4da3-b062-74b33b1eaaeb,6/30/2021,7/1/2021,West,California,Office Supplies,Binders,Binders elite,604.97,8,0.3,396.68
f9269888-df4f-4cbd-a978-5d4d1664be92,11/22/2021,12/2/2021,East,New York,Technology,Accessories,Accessories will,347.61,1,0.25,123.08
2e260c36-442d-4358-a223-a5e16bb9de3d,7/19/2020,7/27/2020,West,New York,Furniture,Chairs,Chairs manager,473.65,4,0.25,230.35
14b58971-7a97-44ae-8a78-52a291d577f7,6/22/2023,6/23/2023,East,Illinois,Furniture,Chairs,Chairs plus,673.78,4,0.2,455.37
72509a4a-0683-4429-ba31-ce6ee7f2bf96,9/23/2020,9/29/2020,Central,Texas,Technology,Copiers,Copiers prime,587.77,3,0,459.99
61963fbb-cd2d-42e6-8a9a-7ec6bf26a054,9/14/2023,9/15/2023,Central,Texas,Technology,Phones,Phones soldier,926.56,5,0.3,499.99
3d7c9665-81ca-48aa-9dfa-133b8a1c71f4,5/17/2024,5/18/2024,Central,Florida,Office Supplies,Paper,Paper prime,413.66,6,0,224.22
2b8c881a-dddf-404f-b0cb-d8f8b1acdf2a,5/22/2020,5/29/2020,South,California,Furniture,Chairs,Chairs plus,423,8,0,202.67
c706a169-73d7-430f-9f4f-c39f9dab1436,8/10/2023,8/11/2023,Central,Georgia,Office Supplies,Binders,Binders manager,296.05,1,0,129.89
6b5b12f3-85d7-4fcd-998b-5d7176635dde,10/16/2022,10/18/2022,West,Washington,Technology,Copiers,Copiers will,50.82,1,0.25,27.34
b66df3b7-205b-42f2-b98d-8392352f4e18,3/22/2023,3/22/2023,East,California,Technology,Copiers,Copiers manager,942.92,8,0.15,558.06
602c9988-f2e5-4b79-8f4b-48a00eef359d,2/26/2022,3/5/2022,South,New York,Furniture,Chairs,Chairs small,558.54,6,0.1,411.23
49dfe34f-1f14-49cc-b032-b1fa88945e46,1/18/2022,1/26/2022,East,Ohio,Office Supplies,Paper,Paper factor,849.12,5,0.25,380.19
99a52792-b802-4868-aebf-1dca6cb0e04c,9/4/2021,9/10/2021,South,California,Furniture,Chairs,Chairs soldier,704.4,8,0,624.71
bfa32e34-8e7b-4145-b360-e467ceb66d0b,3/14/2020,3/17/2020,Central,Georgia,Furniture,Chairs,Chairs elite,996.56,4,0.15,565.83
676edc07-db2f-4368-a27b-24a9f9a5d63f,9/4/2024,9/11/2024,South,Illinois,Furniture,Tables,Tables factor,372.32,6,0.3,252.09
5e702c7c-7f4f-4ab3-ad41-28d54bd64b9f,7/10/2024,7/20/2024,West,Illinois,Technology,Copiers,Copiers manager,485.45,9,0.05,382.24
b2b2bdf5-ac31-4fca-a703-44e9e5c1a731,2/15/2024,2/17/2024,West,New York,Office Supplies,Binders,Binders soldier,68.11,10,0,36.34
6236fe6e-cedc-44b3-b679-e6ac14361455,7/19/2023,7/19/2023,East,Illinois,Office Supplies,Paper,Paper prime,483.38,3,0.3,297.91
134a59ff-7ea8-4088-92a6-5f8f5dc8bc3c,5/3/2023,5/12/2023,South,Washington,Furniture,Tables,Tables small,814.23,7,0.1,654.66
c2a4ebec-1bb6-433f-a9d3-a24da408aab5,11/2/2023,11/11/2023,West,Washington,Technology,Accessories,Accessories small,355.51,4,0.3,128.45
4d6aaf1a-8cdd-45b8-93ef-0b32528d5c4c,9/4/2020,9/8/2020,West,New York,Furniture,Bookcases,Bookcases soldier,209.65,6,0.2,92.6
72c3cc1e-1bbd-442c-9b79-9a8e3096d223,7/23/2020,8/2/2020,East,Florida,Technology,Phones,Phones small,788.78,1,0.15,324.24
674d49ad-cbad-4696-92e2-622bf6e41ea5,12/18/2023,12/28/2023,West,Texas,Technology,Phones,Phones elite,445.41,8,0.25,183.09
7437aab5-c7eb-4753-a280-db98447c5a8e,7/11/2022,7/17/2022,South,Illinois,Furniture,Tables,Tables music,630.01,1,0.2,282.94
bfa15942-1d7c-48f7-955e-2426e2f8598d,12/13/2021,12/19/2021,Central,California,Furniture,Chairs,Chairs prime,273.86,2,0.2,231
7cf74eaf-ab6a-4188-9c40-5ce142f67762,4/26/2024,5/6/2024,South,Georgia,Technology,Accessories,Accessories soldier,312.61,4,0,262.01
aab82af6-fe13-4b7a-968c-b4a8b8fe7a77,11/23/2020,12/3/2020,Central,Georgia,Furniture,Tables,Tables manager,662.62,5,0.05,412.87
2849f284-2d49-4bdf-89e3-8ee0b3017639,8/1/2020,8/1/2020,East,California,Technology,Accessories,Accessories prime,200.14,1,0.15,126.48
60746119-bf0d-4a06-a7f1-52307165c9a1,4/28/2023,5/7/2023,Central,California,Office Supplies,Pens,Pens small,238.81,6,0.05,192.89
339fde8f-30d4-4350-a3ac-907b8e982c69,4/30/2021,5/6/2021,East,Ohio,Furniture,Bookcases,Bookcases soldier,896.8,2,0.15,598.76
7976965b-168e-438d-b597-b5bdabe640dd,3/18/2021,3/27/2021,Central,Texas,Office Supplies,Paper,Paper factor,417.96,3,0.15,307.71
2772eb07-3094-423f-a3ca-6852f8715918,11/18/2021,11/20/2021,South,Georgia,Furniture,Chairs,Chairs will,590.23,5,0.05,265.36
e7a88f13-5841-43ef-8bee-5154f6982071,12/16/2020,12/21/2020,West,Illinois,Furniture,Bookcases,Bookcases will,623.45,10,0.05,436.43
e166c715-9082-4986-ae2f-4c71772c8b3b,10/21/2024,10/29/2024,South,California,Office Supplies,Paper,Paper factor,612,8,0.1,237.2
adf4a360-ace8-483d-b5b3-881c39dfa383,11/1/2021,11/7/2021,East,Ohio,Technology,Accessories,Accessories manager,897.23,10,0.05,789.56
b150d827-612c-449b-aca5-bd119ad60b59,3/23/2020,3/30/2020,East,Georgia,Technology,Copiers,Copiers prime,81.94,9,0.15,50.3
9a14cf5b-3885-48b3-a8af-e5c5b9071cbe,5/7/2021,5/8/2021,Central,California,Technology,Accessories,Accessories small,708.5,7,0.05,326.74
c87bc3b2-84d5-4b89-a773-fddefee9bd00,2/2/2020,2/9/2020,East,Georgia,Technology,Phones,Phones prime,203.71,8,0.3,123.58
58878863-8bb5-4ef7-a3cb-7aa6c465c4b7,4/29/2024,5/1/2024,East,Illinois,Technology,Phones,Phones will,225.7,6,0.25,129.43
3a19d8cf-4ee3-46a7-9fda-eea281727a45,11/15/2023,11/20/2023,West,Illinois,Technology,Accessories,Accessories plus,331.76,5,0.25,267.17
b489e924-01af-41f2-a41d-81c34297cbf0,12/8/2024,12/13/2024,Central,Georgia,Technology,Accessories,Accessories plus,539,6,0,248.5
109f404c-e9e6-49c1-b0ef-54527d6284b2,3/24/2020,3/29/2020,West,Florida,Office Supplies,Paper,Paper popular,665.76,2,0.2,473.44
86cddb9f-a721-4e9e-b8fd-1634e02f94c3,5/3/2021,5/11/2021,West,California,Furniture,Chairs,Chairs popular,504.57,10,0.3,397.79
3d702509-009a-4ada-ba0e-66b43d4c080e,12/23/2021,12/27/2021,South,Georgia,Technology,Copiers,Copiers elite,451.78,1,0,273.35
f504ca15-8a93-446b-aded-2d654b869d00,12/14/2022,12/15/2022,Central,Illinois,Office Supplies,Binders,Binders factor,555.31,9,0.1,342.16
f0292ba5-ead4-4741-914b-588cfbcc24b4,12/31/2024,1/7/2025,East,Illinois,Furniture,Tables,Tables soldier,421.15,3,0.1,370.9
4c4ba0f1-08bf-40c3-8a89-234e6bdeb28a,7/19/2021,7/20/2021,East,Texas,Technology,Accessories,Accessories will,521.51,4,0.2,433.53
cd13bfab-31da-42fa-8353-0fb5e5055ea4,10/29/2023,11/6/2023,Central,California,Furniture,Bookcases,Bookcases small,379.37,8,0.25,250.48
0c2ab6fc-2212-4499-af51-69780b760d71,2/15/2020,2/18/2020,Central,Georgia,Technology,Copiers,Copiers plus,369.08,10,0.1,266.71
be3d526e-c349-49fb-9477-f54c99e4e642,9/25/2023,10/3/2023,Central,Florida,Technology,Phones,Phones music,485.11,10,0.05,422.87
57c773ff-00d5-46ca-b1de-08f3cf3b0063,4/9/2021,4/16/2021,South,Florida,Office Supplies,Pens,Pens plus,781.26,1,0.05,452.63
4601237a-3e54-498c-ba34-f7a7fc84e102,11/25/2020,12/3/2020,East,Washington,Office Supplies,Paper,Paper plus,974.55,3,0.05,504.4
a7be84be-077a-4c55-8bcc-0ce7061a2a7d,9/16/2020,9/23/2020,Central,Washington,Office Supplies,Pens,Pens soldier,225.27,9,0.25,82.61
2c9ec00a-a52d-4435-b7cc-31b8daf8be93,2/2/2022,2/9/2022,South,Florida,Technology,Accessories,Accessories prime,556.96,2,0,346.71
09255412-a7a6-4f19-a709-e209b7b6e5b2,10/17/2021,10/19/2021,Central,Georgia,Furniture,Chairs,Chairs music,568.84,9,0.1,408.53
aa65e99f-5f90-46d8-ba6b-ae1c161fea7d,3/24/2024,4/2/2024,South,New York,Technology,Accessories,Accessories soldier,809.6,8,0.1,599.17
56261c8b-b207-429b-ad36-1c0dc63843a9,10/20/2023,10/28/2023,Central,Illinois,Furniture,Bookcases,Bookcases popular,73.56,10,0.3,32.59
b2d6c19c-1f98-450a-9da2-396810ec3100,4/22/2020,5/1/2020,Central,California,Technology,Accessories,Accessories manager,604.26,4,0.3,469.77
9c5b10bd-b6b1-4d39-824d-b49ab242e79d,6/20/2020,6/28/2020,South,Washington,Office Supplies,Binders,Binders plus,687.98,2,0.2,381.99
75eca457-3ce8-431b-a06c-4ca4a8f7e64b,5/24/2023,6/1/2023,Central,Ohio,Furniture,Chairs,Chairs popular,393.01,3,0.25,299.04
6d0f77c5-6c27-4356-9c3d-8d2e4c5a7dc0,1/25/2020,1/29/2020,West,Georgia,Office Supplies,Pens,Pens will,342.68,8,0.3,206.39
2ea8c8da-ea14-499f-a4cb-11d106dcaef3,7/3/2024,7/10/2024,West,Illinois,Office Supplies,Paper,Paper soldier,815.39,7,0.25,637.15
3d9bdee6-7238-4d1f-bb95-2d38729ef25e,3/1/2021,3/5/2021,East,New York,Office Supplies,Binders,Binders will,987.31,2,0.2,724.96
b4a5bacf-2b50-4062-be9d-eaf156077a2a,8/1/2023,8/5/2023,West,Florida,Office Supplies,Paper,Paper will,578.02,10,0.3,443.75
0424a954-ee65-4b76-94d2-57adf3a8f99f,8/15/2021,8/23/2021,South,Georgia,Office Supplies,Paper,Paper factor,831.66,5,0.3,510.29
23f4c50e-93e5-4f4a-a684-af8167a5f661,2/24/2020,2/24/2020,Central,Ohio,Furniture,Bookcases,Bookcases soldier,335.16,8,0,254.59
b7b7ad34-d4a5-446f-8ad5-86304c1f6b70,10/4/2022,10/14/2022,East,Washington,Furniture,Tables,Tables plus,163.39,5,0.15,143.11
fe6552bd-314d-4d71-97c6-6c3d93f711c8,9/11/2022,9/20/2022,Central,New York,Office Supplies,Pens,Pens music,646.6,8,0.25,480.94
7796c0cc-3531-4cc9-90aa-005f9e8ce3c8,11/29/2020,12/8/2020,Central,Washington,Furniture,Tables,Tables will,353.7,3,0.1,164.59
1126eed4-077c-4bce-b3aa-7dfa567a5ca5,7/27/2023,8/1/2023,West,Illinois,Furniture,Bookcases,Bookcases plus,327.08,2,0.2,149.13
e07e7677-f4ef-455c-9eaa-883a0ffb9b7d,3/21/2024,3/23/2024,Central,Illinois,Technology,Phones,Phones elite,878.82,5,0.1,648.7
9a913655-9490-4013-b8af-9f12d4b2c5bf,4/2/2023,4/7/2023,South,Washington,Furniture,Tables,Tables soldier,180.1,5,0.1,141.73
baf481f6-c5e0-4190-afe1-4add2615ca73,7/28/2020,7/31/2020,East,Ohio,Furniture,Chairs,Chairs prime,260.06,4,0.3,197.48
85d600b9-9063-48aa-b1cf-5ed5da530166,6/5/2020,6/6/2020,South,Washington,Furniture,Tables,Tables soldier,505.54,5,0.25,265.15
f72aed8a-8821-47a8-9d8f-7e0ffa40ab9a,12/24/2023,12/28/2023,West,California,Furniture,Chairs,Chairs music,823.85,4,0.05,699.83
eb7d38b6-7d08-4bb5-a9b8-3a61e3ca4591,9/13/2020,9/16/2020,South,Ohio,Furniture,Tables,Tables manager,453.56,2,0,186.12
cbd8974e-ce2b-4d7e-99d6-0b2f28e88e8b,2/6/2021,2/7/2021,Central,New York,Furniture,Chairs,Chairs small,537.81,1,0.15,231.53
3c7e002f-3675-4e43-a570-861489ae731b,9/9/2021,9/19/2021,West,Florida,Furniture,Tables,Tables popular,793.25,10,0.05,559.32
2f16ba19-69f6-47e1-a0d5-8bae61cc5fac,2/29/2020,3/1/2020,West,Illinois,Furniture,Chairs,Chairs small,944.75,10,0.1,532.86
d058a380-b17d-44cd-a272-8a7391419444,8/5/2024,8/14/2024,East,Illinois,Furniture,Chairs,Chairs factor,256.15,4,0.1,120.33
51dc26c4-4688-42a8-980d-785c14ac0b58,10/29/2022,11/5/2022,West,Washington,Office Supplies,Binders,Binders will,609.91,8,0.25,494.59
c8e3a024-dfb8-473f-86a5-7b62f953b39f,5/18/2022,5/21/2022,West,Georgia,Technology,Accessories,Accessories popular,437.2,6,0,286.91
1241fe57-75a7-4c14-b115-a06d6f9ae398,12/14/2023,12/18/2023,Central,Georgia,Technology,Copiers,Copiers plus,88.58,6,0.15,37.99
6757e4d0-74ad-4e59-9c12-0cc9dc4cf70e,2/16/2024,2/20/2024,South,California,Technology,Phones,Phones small,264.58,7,0.1,236.7
70d53d14-61e8-4783-b997-46873948d205,9/18/2024,9/25/2024,South,Illinois,Technology,Phones,Phones small,220.33,8,0.25,88.27
4d79691d-1162-4689-bc3f-6d78744e2193,10/20/2020,10/26/2020,West,Illinois,Office Supplies,Binders,Binders popular,611.03,2,0.25,485.95
22a5b425-6852-4348-adad-e6c0ecc66a9e,2/11/2021,2/16/2021,South,Georgia,Furniture,Chairs,Chairs music,851.83,7,0,449.83
1d2a769f-f718-45e4-b9a3-2d153df7b4e6,4/15/2024,4/24/2024,South,Georgia,Technology,Phones,Phones elite,768.49,7,0.1,483.09
cba426c1-6664-48f3-b194-02f28568d171,7/25/2021,7/27/2021,West,New York,Office Supplies,Paper,Paper small,166.08,8,0.15,80.95
a97cdf20-0c8c-4fe8-8196-69641653711e,2/20/2024,2/20/2024,Central,Florida,Furniture,Bookcases,Bookcases music,694.2,3,0.15,470.38
4f65a27d-d896-4a9f-b178-f42c5b503019,6/27/2023,7/6/2023,South,California,Furniture,Tables,Tables music,678.03,9,0.3,386.54
d8603c03-d3e4-46ef-8ae6-b258cacefbdc,9/17/2023,9/24/2023,East,New York,Office Supplies,Binders,Binders will,298.58,6,0.3,221.52
8e58fa54-0e8f-4025-bf79-2b9b0b153202,12/7/2024,12/8/2024,East,Florida,Office Supplies,Pens,Pens elite,348.83,7,0.15,210.64
b8a414b1-1b7b-49bd-a677-46afb2c40c96,9/12/2023,9/16/2023,South,Illinois,Technology,Accessories,Accessories plus,516.91,3,0.1,389.73
de4aaead-d6df-49a8-bc4b-ac88c52b89cf,10/14/2023,10/21/2023,West,New York,Technology,Copiers,Copiers will,701.11,10,0.15,429.16
97c8d165-facd-40fd-98ac-7ba251b39c52,6/23/2021,6/30/2021,Central,New York,Technology,Phones,Phones manager,636.09,6,0.3,507.04
664ddeb1-780e-46f2-b793-816148eb76d2,4/24/2023,4/24/2023,Central,Ohio,Furniture,Bookcases,Bookcases small,381.43,10,0,313.1
b648bdfe-8528-46c6-957d-b00e210b4256,5/26/2022,5/31/2022,Central,Illinois,Office Supplies,Pens,Pens small,383.71,4,0.05,197.92
7022af0e-a41e-41be-8cd0-c1f44b8128bc,11/14/2024,11/18/2024,South,Ohio,Furniture,Bookcases,Bookcases music,211.29,9,0.1,84.42
b8ee45b2-8349-4775-840e-9a0c58edd447,2/11/2020,2/18/2020,East,Georgia,Technology,Accessories,Accessories small,986.48,7,0.2,545.72
f7b09575-c088-457f-85f7-0f2738f990c3,11/15/2023,11/25/2023,Central,Ohio,Furniture,Bookcases,Bookcases factor,521.89,6,0.05,375.6
70993827-9a91-42de-9845-de920b910eb7,10/14/2022,10/24/2022,South,California,Furniture,Chairs,Chairs plus,253.38,5,0,142.79
ddc4d71c-d799-41a6-b742-3983fc08e8a5,3/1/2024,3/2/2024,South,Ohio,Technology,Copiers,Copiers factor,140,6,0.1,58.12
aa59d047-3d99-4cdf-bb2d-b27774c65081,12/12/2021,12/13/2021,Central,California,Technology,Phones,Phones will,529.41,5,0.15,374.58
3593a5c0-3b0b-4df8-b705-f0cea4c6fbcc,4/3/2022,4/7/2022,West,Georgia,Technology,Copiers,Copiers factor,480.57,9,0.05,414.43
c1851e3e-f908-46f1-b948-b3e67c04751b,9/15/2023,9/22/2023,South,New York,Office Supplies,Binders,Binders elite,556.08,10,0.3,389.01
